GivenName,Surname,StreetAddress,City,ZipCode,EmailAddress,TelephoneNumber,Latitude,Longitude,GUID,Domain,Company,Color,Occupation,Vehicle,Birthday,Number,Gender,NameSet,Title,MiddleInitial,State,StateFull,Country,CountryFull,Username,Password,BrowserUserAgent,TelephoneCountryCode,MothersMaiden,TropicalZodiac,CCType,CCNumber,CVV2,CCExpires,NationalID,UPS,WesternUnionMTCN,MoneyGramMTCN,BloodType,Pounds,Kilograms,FeetInches,Centimeters
Alex,Magnusson,"Sonnenweg 65",Marly-le-Grand,1723,AlexMagnusson@rhyta.com,"026 667 29 56",46.686859,7.154075,d803610e-ad31-4aa8-9f35-5b11f6492685,Gotville.ch,"The White Rabbit",Blue,Climatologist,"1998 Audi AD",1/23/1930,344,male,Swedish,Mr.,A,,,CH,Switzerland,Lils1930,chiejaiT8oo,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",41,Karlsson,Aquarius,Visa,4539370179991756,692,4/2018,,"1Z 033 829 06 6644 653 9",2671219403,04144220,B+,137.5,62.5,"5' 9""",174
Norton,Berg,"Hauptstrasse 150",Montbrelloz,1475,NortonBerg@einrot.com,"024 729 77 52",46.936765,6.821748,342a1971-4630-427f-9cb3-ca8522d90328,CoursePop.ch,"Boys Markets",Blue,"Amusement machine repairer","1998 Holden Commodore",1/12/1990,345,male,Swedish,Mr.,I,,,CH,Switzerland,Wiffer,meep0Bano2ai,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Henriksson,Capricorn,MasterCard,5590049926668072,943,2/2020,,"1Z 5E6 38W 61 3565 911 5",1220389632,26130713,A+,146.1,66.4,"5' 8""",173
Rut,Lindqvist,"Strickstrasse 109",Zürich,8092,RutLindqvist@teleworm.us,"043 420 76 44",47.445256,8.466579,f8e6ca6f-6b5c-47ba-b63a-7560cee13b83,ReunionTube.ch,"Liberty Wealth Planners",Blue,"News anchor","2000 BMW 328",7/27/1960,346,female,Swedish,Ms.,C,,,CH,Switzerland,Weds1960,nuaVae9ic,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36",41,Ivarsson,Leo,Visa,4532586497561818,647,2/2019,,"1Z 8Y6 49W 82 9826 071 4",5269473590,30856192,B+,202.6,92.1,"5' 0""",153
Melisa,Sundberg,"Via Schliffras 90",Galteren,1712,MelisaSundberg@rhyta.com,"026 223 38 62",46.795946,7.291209,17d04a71-dc1d-40fe-bf91-fe56334b5408,CEOPlex.ch,"Yesterday's Records",Green,"Sports competitor","2009 BMW 320",12/14/1979,347,female,Swedish,Ms.,C,,,CH,Switzerland,Anters,eeng2oCai,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",41,Mårtensson,Sagittarius,Visa,4916944164819108,598,10/2019,,"1Z 914 431 59 9931 454 3",9863793612,17435947,A+,160.2,72.8,"5' 3""",160
Folke,Dahl,"Breitenstrasse 18",Basel,4013,FolkeDahl@dayrep.com,"061 722 29 49",47.515913,7.686195,ce6fcb22-5974-4653-8c79-a42134f52150,KVTVnet.ch,Morville,Orange,Postmaster,"2008 Volkswagen Jetta",10/18/1943,348,male,Swedish,Mr.,R,,,CH,Switzerland,Arerest,eR4EeS6eem,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Samuelsson,Libra,MasterCard,5164399984258829,168,12/2019,,"1Z 7E3 053 29 2227 633 1",0680165272,09471695,B+,232.1,105.5,"5' 7""",170
Patric,Norberg,"Wiesenstrasse 4",Ballaigues,1338,PatricNorberg@gustr.com,"021 321 14 51",46.690785,6.461634,54f6d826-67ce-4b03-99cf-e1f438cf2a53,AuthoritySales.ch,Romp,Green,"Employment specialist","2012 Citroen C3",10/3/1934,349,male,Swedish,Mr.,A,,,CH,Switzerland,Spard1934,kai1Ohtee7,"Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0",41,Göransson,Libra,Visa,4929144239240365,580,1/2019,,"1Z 4V8 055 32 3911 047 0",6314581781,03359959,B+,206.6,93.9,"5' 7""",169
Noelia,Johansson,"Via Vigizzi 123",Uezwil,5619,NoeliaJohansson@dayrep.com,"062 681 87 99",47.345127,8.16825,3a72d0b2-b2a4-4205-b8f9-4e8c18817743,IQConference.ch,"Dun Rite Lawn Maintenance",Blue,Macroeconomist,"1999 Bristol Blenheim",8/17/1972,350,female,Swedish,Mrs.,M,,,CH,Switzerland,Doby1972,nie7ohWeushoh,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.71 Safari/537.36",41,Isaksson,Leo,MasterCard,5210790512082166,375,4/2020,,"1Z 958 320 51 2382 320 3",0137030044,28173985,A+,185.9,84.5,"5' 6""",167
Josefine,Hansson,"Herrenberg 128",Premploz,1976,JosefineHansson@superrito.com,"027 623 93 80",46.351321,7.234858,9cf996e6-1bad-4505-8d67-652ad7771152,CreditQuarterly.ch,Edwards,Red,"Crushing, grinding, and polishing machine setter","2011 Opel Meriva",9/27/1986,351,female,Swedish,Ms.,F,,,CH,Switzerland,Likentles,Aik4ach6Sh,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11) AppleWebKit/601.1.56 (KHTML, like Gecko) Version/9.0 Safari/601.1.56",41,Löfgren,Libra,Visa,4539683929654825,265,4/2017,,"1Z A40 Y99 16 9967 950 1",5849967580,48138293,B+,204.4,92.9,"5' 5""",165
Ajdin,Persson,"Casa Gielgia 45",Nesselnbach,5524,AjdinPersson@fleckens.hu,"056 366 73 83",47.413442,8.359811,5441b3fc-bdfe-4bd1-8aa7-4d9a459ef797,ActivityCells.ch,FlowerTime,Brown,"Financial planner","2003 Vauxhall Agila",6/22/1940,352,male,Swedish,Mr.,N,,,CH,Switzerland,Pronow,Exa2iexae9oh,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0",41,Norberg,Cancer,Visa,4485289897624289,704,8/2018,,"1Z 593 348 47 4254 717 2",5629403861,73292098,O+,202.4,92.0,"5' 5""",165
Alwin,Carlsson,"Via Verbano 83",Urdorf,8902,AlwinCarlsson@einrot.com,"044 806 54 54",47.445906,8.402227,49f74fcc-c9df-4b28-b085-11ebe577efed,BatPromos.ch,"Bennett Brothers",Blue,Erector,"1998 Fiat Barchetta",12/8/1980,353,male,Swedish,Mr.,I,,,CH,Switzerland,Youresser,ze1Yeem7t,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Söderberg,Sagittarius,Visa,4532774101526092,279,1/2020,,"1Z 005 440 89 1869 515 4",6153260474,74869679,O+,210.5,95.7,"5' 8""",173
Ricky,Hermansson,"Via Verbano 43",Unterterzen,8882,RickyHermansson@superrito.com,"055 314 33 36",47.073527,9.19738,2f15f5b8-5504-40b8-9858-b21b463c51c9,DesignerExhibit.ch,"Crown Books",Silver,"Video editor","2003 Tata Indica",8/27/1971,354,male,Swedish,Mr.,J,,,CH,Switzerland,Namon1971,eejoh3Tu9,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Berglund,Virgo,MasterCard,5109885932402301,461,7/2021,,"1Z Y04 682 32 9219 058 3",9627172239,58607447,AB+,175.3,79.7,"6' 2""",187
Matilda,Holm,"Tösstalstrasse 92",Wegenstetten,4317,MatildaHolm@cuvox.de,"049 825 14 82",47.540346,7.931136,209c853b-f283-41bb-ab63-dce9208dc8c6,AdvertisingEye.ch,"Frank and Seder",Purple,"University instructor","2002 Ford Fusion",12/22/1960,355,female,Swedish,Ms.,D,,,CH,Switzerland,Conoetais,chai8eiL,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7",41,Johansson,Capricorn,MasterCard,5451588541507932,176,12/2021,,"1Z 14A 687 58 3791 082 1",3685566149,22115423,A+,225.1,102.3,"5' 1""",156
Elisabet,Andreasson,"Allmenrüti 27",Schwyz,6431,ElisabetAndreasson@superrito.com,"041 360 67 30",46.994178,8.573052,a76b6bf2-b138-43b5-a829-ecb35c4e8f8a,MultiSection.ch,"Super Place",Green,"Industrial engineering technician","2010 Mazda 5",4/12/1988,356,female,Swedish,Mrs.,D,,,CH,Switzerland,Thly1988,uid7UH7oh,"Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0",41,Carlsson,Aries,Visa,4929563807489460,081,12/2019,,"1Z 876 Y32 32 3654 890 0",3024043985,09388825,O+,127.2,57.8,"5' 5""",166
Fredrik,Olofsson,"Semperweg 47",Bionnens,1670,FredrikOlofsson@cuvox.de,"026 973 84 28",46.726812,6.845127,f4edf3c5-13d1-419f-b963-ea8bfb75e7d9,Natworking.ch,LaBelle's,Black,"Wastewater treatment plant and system operator","1999 Lancia Lybra",4/3/1987,357,male,Swedish,Mr.,M,,,CH,Switzerland,Robbild1987,Eiloh9iLu,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Svensson,Aries,MasterCard,5428147489946857,300,4/2020,,"1Z 5W1 25W 37 5336 421 1",0063085895,48690019,B+,211.9,96.3,"6' 0""",182
Alan,Lindberg,"Loorenstrasse 85","Chézard-St. Martin",2054,AlanLindberg@teleworm.us,"032 854 40 46",47.118173,7.019174,9f43c84f-cee8-4271-99d0-bce94ae8db55,MealReservations.ch,"Rex Audio Video Appliance",Red,"Maintenance technician","2000 AC Cobra",3/5/1938,358,male,Swedish,Mr.,V,,,CH,Switzerland,Thereck,keiFiso2ai,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Nordin,Pisces,MasterCard,5316883497739935,525,7/2021,,"1Z 90W 524 19 6591 875 9",2999942530,02216680,AB-,173.4,78.8,"5' 8""",173
Lo,Holm,"Via Altisio 16",Soulalex,1937,LoHolm@jourrapide.com,"027 561 54 36",46.102915,7.109791,a33ddc6a-76b4-46a7-b4f6-1040368a77db,BuyingRisk.ch,"Showbiz Pizza Place",Orange,"Loan processing clerk","2004 Beijing BJ 2020",12/13/1974,359,female,Swedish,Ms.,M,,,CH,Switzerland,Thares,aique6sug1Ah,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Johansson,Sagittarius,MasterCard,5560508990997986,129,8/2021,,"1Z E56 904 24 3433 042 1",0796661619,89406968,O+,139.9,63.6,"5' 5""",165
Elin,Dahlberg,"Brunnacherstrasse 3",Zwingen,4222,ElinDahlberg@rhyta.com,"061 204 33 83",47.524046,7.609893,dba60e60-92e7-4d43-a886-f76cab0deaf1,LendingParty.ch,"Big A Auto Parts",Green,"Electrical engineer","2000 Ariel Atom",5/15/1954,360,female,Swedish,Mrs.,S,,,CH,Switzerland,Freples,eiNae2chu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Olofsson,Taurus,Visa,4556326233320653,399,2/2018,,"1Z 029 659 83 9706 448 2",6418594350,05088286,O+,115.1,52.3,"5' 1""",154
Per,Gustavsson,"Gerbiweg 93",Buchs,9471,PerGustavsson@dayrep.com,"071 608 25 27",47.065832,9.53191,fea2ea13-e203-4522-b5a7-c19a939c65ae,TalentLookup.ch,"Vinyl Fever",Black,Geologist,"1999 Tata Estate",6/20/1958,361,male,Swedish,Mr.,G,,,CH,Switzerland,Asequou58,aGoosai0Ohd,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Jansson,Gemini,MasterCard,5505808573553125,586,5/2021,,"1Z 939 160 16 2087 983 0",9892552723,62620783,B+,214.9,97.7,"6' 1""",186
Christoffe,Norberg,"Brunnenstrasse 47",Rossura,6760,ChristoffeNorberg@rhyta.com,"091 616 28 79",46.476587,8.71875,b57f3c25-c925-4fd1-9ebb-b59ec8cb1978,InfoLoss.ch,"Custom Sound",Blue,"Computer aide","1992 Lotec Testa de Oro",11/30/1966,362,male,Swedish,Mr.,E,,,CH,Switzerland,Doody1966,Jaeng7aoNg,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36",41,Holm,Sagittarius,MasterCard,5181553874870429,722,12/2020,,"1Z 198 Y73 51 3961 976 8",0374297355,65889551,A-,253.2,115.1,"5' 8""",173
Vidar,Pettersson,"Neubertbogen 64",Romanel-sur-Lausanne,1032,VidarPettersson@cuvox.de,"021 564 81 16",46.502194,6.59765,b21388ad-d77e-4633-b19d-b7afc1365cd6,MetroRatings.ch,"Blockbuster Music",Red,"Molding, coremaking, and casting machine operator","1996 Plymouth Prowler",6/8/1948,363,male,Swedish,Mr.,E,,,CH,Switzerland,Faturaved48,tiga8Yeiphoh,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Göransson,Gemini,MasterCard,5208093756204792,003,7/2017,,"1Z 53V 467 13 8357 833 0",0365761904,15688943,O-,194.9,88.6,"5' 11""",181
Vide,Göransson,"Mattenstrasse 33","Sils im Domleschg",7411,VideGoransson@fleckens.hu,"081 406 24 22",46.744835,9.374627,f7baf3cf-4374-4c1b-8e69-43b4053223f4,GeekRegister.ch,"Millenia Life",Blue,"Farm and home management advisor","1992 Vauxhall Cavalier",4/11/1951,364,male,Swedish,Dr.,M,,,CH,Switzerland,Whaper,euriedee9zaiC,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Nordström,Aries,Visa,4556675176981701,707,5/2018,,"1Z 647 137 64 2510 100 0",7927349819,13123246,O+,222.2,101.0,"6' 0""",184
Thyra,Abrahamsson,"Via Pestariso 70","St. Gallen",9024,ThyraAbrahamsson@gustr.com,"071 958 16 15",47.472198,9.367875,97e4bfa0-33bf-4dd6-9920-cfe0952806d0,PhotoConference.ch,"Mr Fables",Blue,"Chief executive officer","1997 TVR Speed 12",6/4/1959,365,female,Swedish,Ms.,C,,,CH,Switzerland,Impatentownd,ohk8Chae0ON,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Petersson,Gemini,MasterCard,5192035450660652,205,7/2020,,"1Z 31W 490 95 7285 859 2",2396729048,62257399,B+,138.2,62.8,"5' 6""",168
Denise,Magnusson,"Via dalla Staziun 115",Dreien,9612,DeniseMagnusson@jourrapide.com,"071 434 66 79",47.361418,8.907994,a3982855-df98-49db-9179-75dfe81a750e,FlorenceTrips.ch,"Simply Save",Red,"Home appliance service technician","2014 GMC Sierra 1500",7/14/1973,366,female,Swedish,Mrs.,S,,,CH,Switzerland,Thaverom,AhBox2uhoo,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:42.0) Gecko/20100101 Firefox/42.0",41,Wallin,Cancer,Visa,4485967247648039,278,5/2018,,"1Z 061 236 83 2644 546 5",0545071936,65669069,B+,170.7,77.6,"5' 5""",165
Natalia,Fredriksson,"Piazza Indipendenza 102",Toos,8577,NataliaFredriksson@jourrapide.com,"052 489 65 54",47.502792,9.157778,05c5e7a3-fb8e-4d4c-8748-b4fdc21c1eda,MediaCrasher.ch,Brendle's,Blue,"Surgical technician","1997 Acura RL",9/15/1949,367,female,Swedish,Ms.,I,,,CH,Switzerland,Hiscaralls,bah1dooHuYi4,"Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0",41,Löfgren,Virgo,Visa,4916933576521386,342,11/2020,,"1Z 673 1E0 26 1370 067 8",0276814429,63839171,A+,136.8,62.2,"5' 7""",169
Angela,Dahlberg,"Püntstrasse 87",Zernez,7530,AngelaDahlberg@rhyta.com,"081 724 99 15",46.739198,10.117684,0fb24562-f348-4706-819e-91440b1f07d7,PhotoVerification.ch,"Waves Music",Blue,"Parking enforcement worker","1997 Fiat Barchetta",11/22/1971,368,female,Swedish,Ms.,M,,,CH,Switzerland,Youghttle,aiY9iucua2o,"Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)",41,Björklund,Sagittarius,MasterCard,5397901868453092,455,1/2018,,"1Z 714 059 00 4015 608 5",3675290485,86433119,O+,151.1,68.7,"5' 3""",161
Samir,Mårtensson,"Üerklisweg 83",Bubendorf,4416,SamirMartensson@einrot.com,"061 838 85 94",47.484172,7.666425,b61bc6f1-90df-43ba-a58f-717acf9e087b,DesignerReport.ch,"Allied Radio",Blue,"Record clerk","2014 Honda Ridgeline",6/3/1955,369,male,Swedish,Mr.,M,,,CH,Switzerland,Butemord,ach0Meovuqu,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Gustafsson,Gemini,Visa,4929058331594182,444,6/2018,,"1Z 946 370 48 1389 864 8",1141967307,78144755,O+,184.8,84.0,"6' 1""",185
Valdemar,Åström,"Binzmühlestrasse 22",Sant'Antonio,6583,ValdemarAstrom@rhyta.com,"091 844 83 93",46.179903,9.073887,daec5e02-f4aa-45c5-b301-4c4120440e54,FindCertificiates.ch,"The Warner Brothers Store",Blue,"Personal secretary","2004 Saleen S7",8/12/1933,370,male,Swedish,Mr.,M,,,CH,Switzerland,Kiles1933,shi7Cahgahm,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",41,Jakobsson,Leo,MasterCard,5505087726028851,336,4/2017,,"1Z 290 F88 36 5191 952 7",0571101922,94608804,B+,185.7,84.4,"6' 0""",183
Lo,Bengtsson,"Obere Haltenstrasse 22",Lützelau,8640,LoBengtsson@einrot.com,"052 488 83 53",47.235063,8.759918,1dce4859-c9dd-4584-ad19-3d0e28a7e17e,WallpaperDealer.ch,Stratagee,Silver,"ATF agent","1993 Kia Capital",6/25/1957,371,male,Swedish,Mr.,P,,,CH,Switzerland,Henceall,uuSh0ier2ph,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36",41,Ekström,Cancer,MasterCard,5408987955960211,877,7/2020,,"1Z 453 55W 25 7671 057 7",8000570130,53183501,A+,181.5,82.5,"5' 10""",177
Lorin,Lindholm,"Breitenstrasse 147",Basel,4055,LorinLindholm@gustr.com,"061 564 49 57",47.582739,7.559315,402f4d9e-7f59-44a2-a207-b7d7874038e1,ChezMedia.ch,VitaGrey,Purple,"Recruitment consultant","2009 Lada 110",7/26/1988,372,female,Swedish,Mrs.,H,,,CH,Switzerland,Arder1988,oW5ae8ahng,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",41,Lindström,Leo,Visa,4556374782489164,662,11/2017,,"1Z 354 723 06 4730 657 4",9183590793,20053091,O+,158.8,72.2,"5' 5""",165
Wiggo,Hansson,"Schulstrasse 111",Winterthur,8400,WiggoHansson@rhyta.com,"052 433 23 53",47.437514,8.691748,3d7bafdd-ba85-4047-a5c7-84f1d47234f3,ScrapbookPen.ch,Maxi-Tech,Green,"Federal Bureau of Investigation agent","2008 Maserati Spyder",2/27/1940,373,male,Swedish,Mr.,M,,,CH,Switzerland,Chammat,Jah7nio3o,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Lindholm,Pisces,MasterCard,5186095517587650,052,4/2021,,"1Z 5V2 777 22 6510 584 2",5781081453,14262841,A+,163.2,74.2,"5' 7""",171
Oskar,Jonsson,"Studhaldenstrasse 143","Les Ponts-de-Martel",2316,OskarJonsson@armyspy.com,"032 774 82 89",47.048968,6.737753,dcebcccd-e1b2-4597-8646-15316eed31a4,CelebTennis.ch,"Roadhouse Grill",Blue,"Secret Service agent","2001 Mercury Mystique",3/19/1984,374,male,Swedish,Mr.,K,,,CH,Switzerland,Pland1984,miL7ii0ai,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36",41,Nyman,Pisces,MasterCard,5488490082872816,125,4/2017,,"1Z A09 076 57 1515 690 4",0362506811,02259588,O+,207.7,94.4,"6' 2""",189
Maximilian,Sjöberg,"Via Luzzas 65",Feutersoey,3784,MaximilianSjoberg@gustr.com,"031 988 57 74",46.497181,7.274894,8ccc8324-23fb-45ba-b4f9-88a019c46c67,PopularPlayers.ch,"Circuit City",White,"Data entry clerk","1999 Nissan SUT",5/22/1996,375,male,Swedish,Mr.,S,,,CH,Switzerland,Hapen1996,mohMu7ath,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Löfgren,Gemini,Visa,4485317869442974,926,10/2019,,"1Z 0W3 2W3 22 1966 361 6",4553978177,52251431,A+,187.7,85.3,"5' 5""",164
Yosef,Ekström,"Via Stauffacher 101",Villarsiviriaux,1694,YosefEkstrom@rhyta.com,"026 904 21 28",46.78797,6.973728,401aa486-536c-4452-ae81-7be4b9e3ac58,DomainerFinder.ch,Chandlers,Green,"Heating, air-conditioning, and refrigeration installer","2000 Volkswagen Microbus",4/7/1954,376,male,Swedish,Dr.,M,,,CH,Switzerland,Ciancel1954,zuvohBeegai6,"Mozilla/5.0 (Windows NT 6.1; rv:42.0) Gecko/20100101 Firefox/42.0",41,Norberg,Aries,MasterCard,5116505186016646,577,1/2019,,"1Z 621 2A9 64 5055 440 8",3852654793,86889342,A+,245.7,111.7,"5' 9""",175
Dominic,Lundqvist,"Via Pestariso 29","St. Antoni",1713,DominicLundqvist@fleckens.hu,"026 949 46 58",46.87563,7.231038,e5d6011b-6e5e-4b11-ac7b-e18c4ec9add4,TorrentTunes.ch,Anthony's,Green,"Theoretical chemist","2003 Ford Mondeo",6/1/1973,377,male,Swedish,Mr.,N,,,CH,Switzerland,Quaecte,neihaiY0ai,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Pettersson,Gemini,Visa,4532617743823460,708,1/2018,,"1Z 34A 826 82 9578 284 1",6491156499,02301199,A+,203.7,92.6,"5' 9""",176
Madeleine,Lindholm,"Clius 10",Oberdorf,8105,MadeleineLindholm@einrot.com,"044 239 28 15",47.440602,8.58253,d47b3db5-3697-4b5c-a560-cba7943c1615,SolutionTrain.ch,"Central Hardware",Purple,"Airport terminal controller","1994 Rover 100",4/19/1968,378,female,Swedish,Mrs.,M,,,CH,Switzerland,Himeduced,ru6Bie2phoo,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36",41,Blom,Aries,MasterCard,5350841080122023,447,4/2021,,"1Z 361 2Y9 80 6895 098 0",4891759133,13735574,B+,164.3,74.7,"5' 5""",165
Alisa,Samuelsson,"Landstrasse 92",Saxonne,1966,AlisaSamuelsson@teleworm.us,"027 988 30 33",46.390423,7.486133,d9756d6d-6987-4f9d-bf2a-e7c5c89ddd60,InternetVerification.ch,"Quest Technology Service",Purple,"Law librarian","2009 Chevrolet Suburban",11/14/1963,379,female,Swedish,Ms.,E,,,CH,Switzerland,Wics1963,Uf5ohla5ae,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36",41,Engström,Scorpio,MasterCard,5218507475775731,157,1/2018,,"1Z 766 354 32 3197 893 7",1728846789,84567865,A+,160.8,73.1,"5' 7""",169
Alissa,Axelsson,"Betburweg 135",Lohn-Ammannsegg,4573,AlissaAxelsson@gustr.com,"032 308 74 75",47.242673,7.573043,2f1a0d81-fc07-449d-a55d-118cc80c9a60,StreetWrestling.ch,"Gino's Hamburgers",Purple,"Front-end mechanic","2005 Pontiac Grand Am",7/24/1932,380,female,Swedish,Mrs.,I,,,CH,Switzerland,Radept,ogaeCai2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Larsson,Leo,Visa,4716011213330057,501,1/2021,,"1Z 406 5E5 34 8827 500 7",9922933150,93455073,O+,175.6,79.8,"5' 3""",159
Alec,Lundqvist,"Piazza Rezzonico 39",Villigen,5232,AlecLundqvist@gustr.com,"062 482 22 77",47.439541,8.10952,a7a27a9b-9705-46e3-ba21-a5208fa4c258,TanBags.ch,"Waccamaw's Homeplace",Blue,"Shipping clerk","1996 Citroen Rally Raid",5/5/1978,381,male,Swedish,Mr.,M,,,CH,Switzerland,Hignaist,wif4cooJoh3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Lindholm,Taurus,Visa,4539798116185324,230,1/2017,,"1Z 67W 209 83 2196 229 4",1158916042,26259057,O+,195.6,88.9,"6' 2""",188
Manfred,Söderberg,"Binzmühlestrasse 56","Saas Grund",3910,ManfredSoderberg@gustr.com,"027 966 94 77",46.175591,8.040959,a866b05c-26ca-4dfb-b526-a6099b2342c5,WarJungle.ch,"Trak Auto",Black,"Mechanical drafter","2005 Renault Zoom",3/26/1950,382,male,Swedish,Mr.,S,,,CH,Switzerland,Warmaded,ahk2Waecoo,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Ekström,Aries,MasterCard,5462422578239440,968,9/2020,,"1Z 79E 0E2 80 8733 415 2",0677468385,12618269,O+,202.4,92.0,"6' 1""",185
Paulina,Abrahamsson,"Tösstalstrasse 150",Weggis,6353,PaulinaAbrahamsson@armyspy.com,"041 430 20 67",47.044206,8.455569,a4bb25c2-4a7d-4779-97d3-4d065160b42f,CheapSpecialists.ch,"Honest Air Group",Blue,"Electronic home entertainment equipment repairer","2006 Ford S-Max",10/18/1937,383,female,Swedish,Ms.,C,,,CH,Switzerland,Uned1937,vuiGhu6ohd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",41,Jonasson,Libra,Visa,4556901329272677,793,4/2019,,"1Z 714 058 85 3839 293 5",8199417619,46606646,B+,202.2,91.9,"5' 7""",169
